Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
LSI,RandomBaseline_test,Porphyrian tree,Concepts_50,0.25304052,0.2992634,0.2399867,0.303564,0.17645137,0.16556318,0.17251597,0.08276456,0.14080602,0.81513226,0.19029692,0.3965373,0.13279292,0.40934733,0.3448501,0.16502702,0.21447664,0.028785378,0.17272049,0.1336031,0.5061575,0.31220374,0.1654789,0.27770633,0.09124457,0.13481967,0.24560547
LSI,RandomBaseline_test,Possible world,Concepts_50,0.47036147,0.09994967,0.4116501,0.44994625,0.15551315,0.3172162,0.2669454,0.21895154,0.28810775,0.5122311,0.28293666,0.24930702,0.37726682,0.57004035,0.40030572,0.23697117,0.3515594,0.23908937,0.27039152,0.18075447,0.7907088,0.40575314,0.31760433,0.30364206,0.11422157,0.26685348,0.25866687
LSI,RandomBaseline_test,Principle of bivalence,Concepts_50,0.33744568,0.096453905,0.5617507,0.34899768,0.16296034,0.19195333,0.2946994,0.2806514,0.22941838,0.30885017,0.17514119,0.146916,0.39762598,0.28534725,0.43054014,0.23385258,0.25083736,0.17367831,0.17862564,0.16597536,0.7391952,0.39753103,0.16115242,0.48947594,0.08221795,0.14799413,0.33268514
LSI,RandomBaseline_test,Principle of sufficient reason,Concepts_50,0.36468777,0.10976063,0.49663758,0.33305025,0.18139344,0.21495593,0.20218436,0.16860256,0.23590255,0.5839708,0.23774794,0.20445818,0.19467461,0.5926073,0.2981596,0.2577517,0.27862763,0.10312034,0.19674522,0.1511896,0.82718563,0.37699974,0.17840514,0.38524842,0.090593375,0.15895192,0.19935736
LSI,RandomBaseline_test,Process reference models,Concepts_50,0.24972765,0.19057187,0.3157884,0.3340317,0.27760562,0.2760851,0.29578382,0.56433517,0.3373254,0.48519784,0.1255008,0.32373947,0.41811246,0.32117334,0.23685482,0.2288724,0.35992908,0.18905962,0.2497626,0.3064462,0.43946797,0.3711553,0.2580429,0.64089096,0.106298156,0.166003,0.46160752
LSI,RandomBaseline_test,Spaceship Earth,Concepts_50,0.27879605,0.69482183,0.20898671,0.39382902,0.17589524,0.22661489,0.27832493,0.20908614,0.27170032,0.34969258,0.36149293,0.5300233,0.17936248,0.3377043,0.26065287,0.58998036,0.31654716,0.16298917,0.36231908,0.15113646,0.4176535,0.3171675,0.34314758,0.16989821,0.14116105,0.19546853,0.33996373
LSI,RandomBaseline_test,Square of opposition,Concepts_50,0.3762747,0.06842916,0.64687985,0.4795437,0.1519361,0.27998582,0.29669544,0.25858593,0.2498905,0.38954037,0.3537786,0.08565606,0.35433543,0.45471507,0.5242989,0.31152588,0.33037797,0.17237823,0.2799675,0.09876159,0.5984444,0.33811995,0.20576634,0.2941006,0.109111235,0.25833687,0.22436509
LSI,RandomBaseline_test,Sure-thing principle,Concepts_50,0.32936138,0.089935824,0.6498009,0.32191747,0.15898356,0.2061226,0.2377281,0.23582074,0.2681167,0.524305,0.2732927,0.18627965,0.16573495,0.5261795,0.35619915,0.26330578,0.51531804,0.19263439,0.29843402,0.21671638,0.650082,0.31756014,0.38685626,0.38783902,0.12133635,0.3412899,0.21368653
LSI,RandomBaseline_test,The Circumplex Model of Group Tasks,Concepts_50,0.37140355,0.14240009,0.3789009,0.3493629,0.31551832,0.44925928,0.34161064,0.62563384,0.47086647,0.39324626,0.21958604,0.29572695,0.3193384,0.3701062,0.27744517,0.36717412,0.3635069,0.24566847,0.3451777,0.40109372,0.31221092,0.44196475,0.47021872,0.43148005,0.14637055,0.21663263,0.44596952
LSI,RandomBaseline_test,Theory,Concepts_50,0.46252546,0.16610025,0.4584072,0.432282,0.17430635,0.28626978,0.2181734,0.31114435,0.256319,0.49213046,0.22866006,0.33191326,0.39937246,0.36894906,0.21285215,0.34856465,0.29260018,0.16885138,0.25195986,0.19658509,0.8290843,0.39779797,0.21068121,0.380203,0.08986094,0.14913088,0.3074791
LSI,RandomBaseline_test,Transient modelling,Concepts_50,0.23676066,0.6217955,0.26715794,0.3883828,0.2278607,0.22530168,0.4065469,0.34013903,0.2204139,0.3296491,0.26699784,0.44586128,0.19411765,0.23257102,0.2022599,0.4719628,0.31609413,0.19253871,0.27527404,0.19463225,0.27268416,0.3046282,0.21922784,0.44676137,0.15571271,0.2258526,0.57617426
LSI,RandomBaseline_test,Type–token distinction,Concepts_50,0.37908173,0.17319903,0.39495993,0.3787233,0.18582492,0.28111044,0.35045174,0.22047108,0.29364073,0.3920981,0.20748496,0.34799862,0.5707778,0.32100743,0.66313493,0.2043454,0.29831624,0.18919161,0.20032138,0.2706334,0.46074483,0.43988007,0.18916921,0.3342959,0.15464416,0.16518709,0.29513735
LSI,RandomBaseline_test,Uncertainty principle,Concepts_50,0.19294764,0.28844905,0.3785984,0.2723572,0.21081647,0.16719002,0.17179543,0.17424051,0.17401707,0.37535673,0.13160141,0.823918,0.1465999,0.31846374,0.13521443,0.20738347,0.17410661,0.26602185,0.17223437,0.11133741,0.3979914,0.341686,0.18135984,0.45610213,0.08016358,0.117162436,0.36021864
LSI,RandomBaseline_test,1848 in Chile,History_50,0.20240512,0.050029002,0.08925319,0.15265779,0.0796299,0.13534448,0.15037976,0.047444716,0.16970116,0.5553206,0.30734617,0.028055936,0.051811367,0.30144173,0.117135674,0.70571864,0.40337962,0.2152588,0.2483578,0.42664722,0.18195952,0.1319879,0.15954715,0.079585336,0.14546609,0.22157305,0.08594227
LSI,RandomBaseline_test,1960 in radio,History_50,0.29871812,0.030384347,0.17694516,0.40109244,0.19016002,0.32087913,0.34069127,0.29466105,0.2608992,0.16532047,0.16635662,0.03537652,0.22394621,0.19871008,0.13327917,0.26545233,0.32672513,0.51725286,0.26784173,0.60916156,0.16397287,0.6631101,0.47105873,0.17602259,0.17188323,0.25275198,0.19930664
LSI,RandomBaseline_test,1974 in radio,History_50,0.0984378,0.0063620135,0.21579053,0.07913986,0.16836387,0.1248828,0.12930238,0.027878864,0.23224807,0.11808741,0.14851788,0.03569558262825012,0.06600569,0.17603764,0.07783957,0.16937149,0.18753159,0.94735163,0.0745486,0.035464924,0.12650248,0.11333301,0.07570257,0.09418817,0.05898518,0.19540137,0.10382713
LSI,RandomBaseline_test,1983 in Sri Lanka,History_50,0.20231794,0.07732776,0.103588924,0.2319038,0.20034638,0.13565809,0.19212618,0.72620285,0.1961496,0.25857067,0.36924514,0.09163259,0.07814568,0.25552112,0.13031872,0.7010602,0.2503292,0.22034487,0.29230034,0.1496456,0.18738748,0.23096535,0.36024258,0.18600309,0.15929863,0.1419342,0.30368057
LSI,RandomBaseline_test,1990 in Sri Lanka,History_50,0.20231794,0.07732776,0.103588924,0.2319038,0.20034638,0.13565809,0.19212618,0.72620285,0.1961496,0.25857067,0.36924514,0.09163259,0.07814568,0.25552112,0.13031872,0.7010602,0.2503292,0.22034487,0.29230034,0.1496456,0.18738748,0.23096535,0.36024258,0.18600309,0.15929863,0.1419342,0.30368057
LSI,RandomBaseline_test,1998 in Sri Lanka,History_50,0.20231794,0.07732776,0.103588924,0.2319038,0.20034638,0.13565809,0.19212618,0.72620285,0.1961496,0.25857067,0.36924514,0.09163259,0.07814568,0.25552112,0.13031872,0.7010602,0.2503292,0.22034487,0.29230034,0.1496456,0.18738748,0.23096535,0.36024258,0.18600309,0.15929863,0.1419342,0.30368057
LSI,RandomBaseline_test,2018 World Monuments Watch,History_50,0.28134686,0.107561365,0.10641983,0.7410748,0.19252145,0.19628927,0.16969135,0.16045521,0.27713412,0.21994832,0.25679874,0.15253636,0.63884175,0.16236602,0.11049881,0.17732431,0.36593124,0.16241255,0.24728397,0.19149113,0.15308943,0.33465785,0.36913604,0.12600741,0.12665907,0.21550311,0.34070063
LSI,RandomBaseline_test,Aftermath of the Northwest Airlines Flight 253 attack,History_50,0.20640607,0.064252004,0.17851755,0.23433699,0.23229423,0.21990535,0.23154052,0.21707676,0.34682792,0.23434101,0.28424573,0.08360258,0.15232757,0.19293126,0.2168267,0.21000837,0.7293994,0.6296939,0.40457296,0.25328276,0.15616328,0.28277254,0.7094757,0.15325263,0.2055923,0.41542247,0.24832225
LSI,RandomBaseline_test,Ali Amiri (historian),History_50,0.5573923,0.10256005,0.2329566,0.5988858,0.32870364,0.6837796,0.3464764,0.4435171,0.44810063,0.27703837,0.413517,0.06505711,0.31812218,0.31358436,0.25626197,0.3563549,0.58903855,0.31738287,0.39870542,0.34357652,0.3689165,0.41469267,0.5126201,0.14022817,0.22596243,0.33404917,0.32539552
LSI,RandomBaseline_test,Base and superstructure,History_50,0.52391183,0.14574048,0.2853093,0.8143723,0.22921088,0.33564156,0.25618798,0.27071446,0.32597315,0.510061,0.24147102,0.22167389,0.2649576,0.4982019,0.20239729,0.25878572,0.4038415,0.2202991,0.28709465,0.1988041,0.62699944,0.4085442,0.36180332,0.35237572,0.14496398,0.27422148,0.3649084
LSI,RandomBaseline_test,Beef ring,History_50,0.4050428,0.1547349,0.16559768,0.55779165,0.20769821,0.5625117,0.32344678,0.14349124,0.2876432,0.59567213,0.41754037,0.078641266,0.14088514,0.26481372,0.24417752,0.41557214,0.38296387,0.11209444,0.303827,0.17625774,0.597435,0.29262397,0.26891282,0.41097125,0.23208007,0.27837065,0.17742538
LSI,RandomBaseline_test,Boresch III of Ossegg and Riesenburg,History_50,0.23159805,0.051363066,0.11204428,0.43048692,0.16972893,0.22645727,0.23517907,0.3676689,0.3072403,0.30875808,0.5199859,0.1309805,0.06759539,0.36832002,0.16800907,0.21591696,0.788626,0.23829028,0.36091068,0.118502945,0.1448679,0.32086343,0.6177192,0.13308105,0.19919412,0.47477555,0.23912665
LSI,RandomBaseline_test,Christopher Columbus and the Participation of the Jews in the Spanish and Portuguese Discoveries,History_50,0.08764542,0.024931215,0.07173432,0.16029803,0.055868298,0.072929494,0.070676446,0.05483605,0.11559272,0.08816391,0.21502101,0.026831165,0.03875628,0.09046033,0.09410596,0.3364943,0.1754515,0.08919153,0.17087688,0.11816846,0.14154273,0.14361987,0.23077625,0.06641236,0.050362244,0.94421846,0.08895868
LSI,RandomBaseline_test,Common Era,History_50,0.48138666,0.06065382,0.18743253,0.5629814,0.16257504,0.2831025,0.27154303,0.14224827,0.24326617,0.1853233,0.19526024,0.07669714,0.16157041,0.23523484,0.24086887,0.1736859,0.34837356,0.49728867,0.23239058,0.37775415,0.2122072,0.30148178,0.26084238,0.6799534,0.14999817,0.18917777,0.21170105
LSI,RandomBaseline_test,Conjectural history,History_50,0.5544341,0.112360895,0.31763223,0.5707033,0.18451683,0.35288626,0.31913817,0.20977178,0.31296787,0.5988777,0.47558978,0.13513008,0.36475605,0.582724,0.24128112,0.4972514,0.38616076,0.19972165,0.33196837,0.2799761,0.7626261,0.40592718,0.28950182,0.29563606,0.12611328,0.23048373,0.27961898
LSI,RandomBaseline_test,Consensus Tigurinus,History_50,0.43696278,0.045960844,0.12589851,0.45433703,0.18800731,0.25223932,0.18266162,0.15003854,0.23261467,0.30154067,0.36421722,0.08142586,0.18533336,0.71148956,0.13779208,0.14266264,0.3462978,0.10721928,0.37251523,0.16931504,0.40672737,0.30200398,0.26272893,0.15751956,0.0964853,0.4749824,0.108315736
LSI,RandomBaseline_test,Cundill Prize,History_50,0.31357157,0.035934567,0.13768713,0.32383966,0.09520888,0.28118432,0.13980183,0.07081148,0.20027229,0.1992444,0.21192715,0.04631511,0.13494194,0.16356504,0.1123348,0.3419274,0.90295434,0.088380784,0.17508164,0.07661945,0.20128486,0.16494903,0.21556851,0.07564682,0.10270964,0.16167116,0.13727063
LSI,RandomBaseline_test,Dhul-Qarnayn,History_50,0.61637056,0.2332243,0.28437567,0.45503843,0.18278007,0.39903623,0.45542866,0.1364576,0.29018757,0.6388417,0.4132453,0.22453599,0.1959189,0.7929738,0.29412025,0.32861817,0.36946756,0.23110776,0.27661306,0.1559012,0.4880395,0.3377983,0.2628873,0.2236655,0.1596919,0.26517993,0.3083771
LSI,RandomBaseline_test,Dictionary of Art Historians,History_50,0.7799323,0.027202576,0.072241396,0.8223106,0.07445199,0.77374214,0.21157475,0.08849867,0.104912765,0.10646352,0.080592126,0.03343736,0.043809228,0.13035052,0.051739067,0.08606082,0.14147909,0.044295102,0.078196846,0.046771348,0.24980883,0.13802987,0.094995566,0.06162238,0.063078925,0.111615434,0.11243632
LSI,RandomBaseline_test,Diseworth,History_50,0.19640154,0.0255342,0.069222,0.27491084,0.09052056,0.14766659,0.1944604,0.07825729,0.1948786,0.10708514,0.09732622,0.028033756,0.9454322,0.12415447,0.090489164,0.063721046,0.1850171,0.069026336,0.09662959,0.06841098,0.11484331,0.3896401,0.08449502,0.084478065,0.13142134,0.11217978,0.16521806
LSI,RandomBaseline_test,Echea,History_50,0.45231777,0.23303239,0.30771708,0.55481875,0.33412406,0.68042785,0.5529468,0.14629486,0.32209766,0.3145692,0.3110045,0.19152662,0.12454018,0.4756855,0.19180393,0.23018385,0.3386675,0.20218818,0.26608446,0.13601246,0.3189611,0.37491602,0.23311317,0.20278375,0.38641375,0.2079138,0.38630292
LSI,RandomBaseline_test,Ermentar of Noirmoutier,History_50,0.6486094,0.08776791,0.11899082,0.3431882,0.1404467,0.23594208,0.22539647,0.09263274,0.18633932,0.50919956,0.5563344,0.14395955,0.17010108,0.6979933,0.1314778,0.30813918,0.24920084,0.16277108,0.2112942,0.16297297,0.23719607,0.31723067,0.18983835,0.11751015,0.13195005,0.26755384,0.32881206
LSI,RandomBaseline_test,Eugenius I of Byzantium,History_50,0.035172094,0.0021508858,0.014587011,0.052657433,0.028553568,0.025279924,0.050199624,0.027198672,0.17295474,0.07348445,0.40142798,0.009768732,0.0025207251,0.47049993,0.02857791,0.059832282,0.25987864,0.019844562,0.25662306,0.017113306,0.01807649,0.05233506,0.6788454,0.020413287,0.040808007,0.25296214,0.028200045
LSI,RandomBaseline_test,Georg Wilhelm Friedrich Hegel,History_50,0.5133157,0.101766795,0.30061218,0.5041375,0.1421791,0.34431848,0.24840686,0.16750287,0.24456814,0.49265623,0.38554,0.1375435,0.21222728,0.5584712,0.21480727,0.32740223,0.38224605,0.1726835,0.26171476,0.2798482,0.8809501,0.37741685,0.25211,0.25627506,0.10840526,0.20955028,0.20489284
LSI,RandomBaseline_test,Henri Lefebvre,History_50,0.52247065,0.13631885,0.39467785,0.68976057,0.2672174,0.38669217,0.3407431,0.3034865,0.33669952,0.43166876,0.2980574,0.20939173,0.2704313,0.40448347,0.22679693,0.35308242,0.5173359,0.24861677,0.31331486,0.32388327,0.65976876,0.45302057,0.37241098,0.49983147,0.15366238,0.24743432,0.43921965
LSI,RandomBaseline_test,Heyward Shepherd monument,History_50,0.3642155,0.04452014,0.107571386,0.6783314,0.106265984,0.24926585,0.252114,0.112217724,0.22154754,0.21491824,0.72631735,0.056343257,0.09666626,0.26549175,0.1456252,0.25146055,0.36081886,0.104829304,0.24184038,0.13392788,0.1629611,0.24179082,0.21466637,0.1169418,0.1365054,0.22763798,0.21081714
LSI,RandomBaseline_test,Historic preservation,History_50,0.33964774,0.07277632,0.11358076,0.6064506,0.1383354,0.26616222,0.21076754,0.16856715,0.21015045,0.17942944,0.23566759,0.10490139,0.8500545,0.17922534,0.11519196,0.19166431,0.31434834,0.109983906,0.23103222,0.20429502,0.19020908,0.28815147,0.24533159,0.119514376,0.13052616,0.18218736,0.2104453
LSI,RandomBaseline_test,In Search of... (TV series),History_50,0.7048015,0.087833785,0.17379087,0.38074163,0.2040491,0.40629518,0.5955414,0.15738773,0.2647932,0.3315906,0.37446624,0.104370415,0.23102796,0.4045515,0.58637106,0.45733702,0.31793165,0.26334223,0.24944091,0.21279836,0.36109376,0.31667802,0.34833515,0.18942153,0.21374974,0.20656888,0.27390143
LSI,RandomBaseline_test,International Summer University (ISU) Kassel,History_50,0.38388517,0.068849824,0.15388119,0.35157007,0.1969987,0.2947483,0.24520741,0.27047402,0.30838123,0.24221057,0.28572637,0.06726748,0.6737187,0.21414731,0.15070954,0.48948094,0.33375362,0.120529324,0.3361021,0.69962764,0.2957769,0.43505543,0.3295141,0.1937993,0.1576291,0.15509014,0.21340641
LSI,RandomBaseline_test,Jalal Al-e Ahmad Literary Awards,History_50,0.5623516,0.073980786,0.17991805,0.7244301,0.26278305,0.68869686,0.45004028,0.1488136,0.32577598,0.19559547,0.3959631,0.35287452,0.1603112,0.18798116,0.21917573,0.3755309,0.42387757,0.28714758,0.22102681,0.06672695,0.4023961,0.27755278,0.33693266,0.14137346,0.32663554,0.2646413,0.16941914
LSI,RandomBaseline_test,List of Parthian and Sasanian inscriptions,History_50,0.48734155,0.08555598,0.11221514,0.30342212,0.11858496,0.5365332,0.20171662,0.23268196,0.19145623,0.20094664,0.27619168,0.07475625,0.61024094,0.52626663,0.18027519,0.38320172,0.26299834,0.06147849,0.1675784,0.094919235,0.28029823,0.23942101,0.1159101,0.15717676,0.1297864,0.1938875,0.22388211
LSI,RandomBaseline_test,List of Polish cities damaged in World War II,History_50,0.28023633,0.28528553,0.117142916,0.47508729,0.20734778,0.3215419,0.27478263,0.2047467,0.24926816,0.28181478,0.3725987,0.20067574,0.11839781,0.33173522,0.1748642,0.36592942,0.5639764,0.3067559,0.29363483,0.23400968,0.18707696,0.52118886,0.4059415,0.1248721,0.30778497,0.7233733,0.37643573
LSI,RandomBaseline_test,List of boycotts,History_50,0.21473426,0.058879085,0.09285465,0.36412275,0.12422595,0.17876276,0.20301515,0.13859922,0.27203697,0.2673517,0.2815779,0.061401434,0.15077105,0.27446133,0.116051786,0.29513043,0.52297145,0.19266137,0.44135454,0.42269325,0.20184332,0.589928,0.8668498,0.13056538,0.19689359,0.34469214,0.18107972
LSI,RandomBaseline_test,List of historians by area of study,History_50,0.3282545,0.019611858,0.08933948,0.7687901,0.0826712,0.29203862,0.20864624,0.034507006,0.14490594,0.16175747,0.11563777,0.00604991614818573,0.028672121,0.18377353,0.10487694,0.036237523,0.13688888,0.6020025,0.094716996,0.0023143887519836426,0.13463335,0.09859431,0.11489554,0.062377945,0.063827,0.26358372,0.09996735
LSI,RandomBaseline_test,List of periods of regional peace,History_50,0.15939192,0.07978624,0.16869146,0.36102527,0.108327396,0.10240202,0.15483142,0.069258586,0.20843413,0.22181639,0.29730394,0.0480301,0.09433773,0.31536072,0.21597704,0.09264304,0.6608298,0.20732501,0.2969935,0.055486366,0.09837654,0.29166022,0.8049643,0.116483256,0.2156834,0.46385998,0.15986568
LSI,RandomBaseline_test,Moon landing conspiracy theories,History_50,0.29343468,0.20455663,0.17681682,0.34400335,0.26663417,0.32737157,0.3291869,0.20494115,0.31175745,0.32722428,0.81758684,0.18302026,0.17435312,0.27644295,0.30638534,0.65146446,0.34961593,0.35843268,0.38342148,0.20522957,0.2928529,0.36541286,0.34887946,0.19321272,0.15834287,0.22866502,0.49800023
LSI,RandomBaseline_test,Oldest Dryas,History_50,0.18614256,0.14979151,0.07060651,0.88971835,0.048389483,0.14630063,0.08591266,0.046420738,0.056747153,0.15664122,0.054254748,0.062113356,0.032329734,0.08908243,0.109584,0.094069615,0.08346349,0.051032957,0.07086448,0.003146737813949585,0.12757684,0.11829564,0.056826167,0.05390106,0.050375722,0.05692975,0.08819574
LSI,RandomBaseline_test,Oral History Society,History_50,0.38453776,0.046172276,0.16645901,0.56997037,0.1619142,0.2579919,0.23556155,0.16395509,0.35041615,0.21214928,0.4110293,0.021068886,0.16912799,0.22034347,0.18464412,0.48350617,0.39009765,0.7096834,0.39018023,0.41494545,0.31014505,0.2825157,0.36350542,0.17496037,0.13678381,0.28116956,0.22651485
LSI,RandomBaseline_test,Pentecontaetia,History_50,0.37768224,0.112851106,0.14505926,0.5369271,0.18624645,0.3423368,0.40856218,0.18862149,0.28849992,0.3004648,0.3760411,0.10528223,0.14572477,0.3075299,0.3225539,0.26281223,0.74339056,0.23067227,0.33746424,0.30007207,0.2410504,0.40568247,0.6286652,0.14133006,0.37533468,0.585775,0.25736147
LSI,RandomBaseline_test,Post-industrial society,History_50,0.5743816,0.1738838,0.26198116,0.81041807,0.26175472,0.4342418,0.3323137,0.4687908,0.3376163,0.354062,0.29216865,0.26482233,0.24318436,0.31561384,0.19084015,0.40739083,0.46195304,0.2373209,0.435445,0.38430133,0.5468531,0.425844,0.46234024,0.24598803,0.18439363,0.262932,0.37646383
LSI,RandomBaseline_test,Régence,History_50,0.6248344,0.06738758,0.24070242,0.75748396,0.1529633,0.7532177,0.31283534,0.17172411,0.24360076,0.23351634,0.48683232,0.05188141,0.09174147,0.2382693,0.1649974,0.4092723,0.4961069,0.1431945,0.3285981,0.16947973,0.25529093,0.29055476,0.4429618,0.13126409,0.14352664,0.33505607,0.22880569
LSI,RandomBaseline_test,Term (time),History_50,0.19485949,0.08799432,0.1721336,0.34969163,0.1730372,0.13454582,0.18791677,0.92804563,0.19553198,0.18994182,0.119108774,0.053436738,0.12644893,0.18943712,0.082746595,0.12833187,0.44420186,0.1857886,0.24089514,0.18991075,0.18767308,0.29110473,0.37639654,0.13623302,0.1500507,0.3015956,0.25061294
LSI,RandomBaseline_test,The Message of the Sphinx,History_50,0.38204202,0.424748,0.24445933,0.30542645,0.28654826,0.24731062,0.294769,0.27785388,0.30185896,0.28156015,0.27718395,0.18356992,0.33406803,0.344405,0.7159846,0.47191164,0.26908302,0.27153474,0.23115577,0.1318031,0.3358101,0.25734866,0.17588936,0.29790336,0.12660144,0.17392936,0.41956356
